id,age,sfr,metallicity
17094,8.85008,7.079,0.2
17097,8.50007,2.997,0.02
17100,9.72012,0.06398,1
17110,9.21017,1.243,0.2
17118,9.44008,1.214,0.2
17120,8.75008,12.61,1
17122,8.70012,4.067,1
17135,7.30004,800.7,0.2
17141,8.65013,14.78,1
17142,9.6801,1e-05,0.2
17143,9.26019,1.322,1
17149,9.32006,0.6387,0.2
17153,7.10012,317.5,1
17164,9.00011,13.35,0.02
17173,8.80014,9.114,0.02
17174,8.6001,6.761,0.02
17187,8.55009,22.57,1
17189,8.95014,5.883,0.2
17197,8.40013,10.14,1
17200,8.50007,18.24,0.2
17202,9.32006,10.74,2.5
17226,9.00011,9.012,1
17228,7.30004,111.4,1
17243,8.30005,11.98,1
17246,9.15998,0.000532,1
17256,8.80014,18.98,1
17264,8.35016,29.25,1
17272,9.20015,5.748,1
17280,9.15998,1.481,2.5
17300,8.80014,42.73,0.2
17301,9.90011,0,0.2
17308,9.6801,0.02269,0.2
17314,9.00011,5.147,0.02
17324,7.80013,47.93,1
17328,8.55009,7.872,1
17329,9.26019,0.3792,0.2
17340,9.40014,0.946,1
17343,8.30005,6.223,0.02
17346,8.9001,9.72,0.2
17352,9.30006,8.686,1
17363,8.55009,17.36,1
17366,9.06006,30.71,2.5
17371,7.60009,116.9,0.2
17376,9.57008,0.5243,1
17381,9.76009,0.1011,0.2
17390,8.70012,24.01,1
17395,9.15998,3.056,1
17396,7.50006,159.3,0.2
17415,9.30006,19.4,1
17421,7.05008,1207,0.2
17424,9.44008,0.008719,1
17431,9.06006,3.333,2.5
17435,9.00011,11.12,0.02
17440,8.70012,23.93,0.2
17445,9.10014,26.15,1
17448,9.88014,0,0.2
17449,8.70012,17.29,1
17453,7.00009,85.55,0.2
17457,8.75008,11.03,0.2
17463,9.00011,13.8,1
17465,7.00009,113.5,1
17469,9.72012,0.06164,1
17480,8.70012,28.38,0.2
17486,9.06006,15.71,2.5
17496,8.75008,30.23,1
17504,7.80013,32.91,0.2
17513,8.80014,74.81,0.2
17514,9.06006,18.27,1
17541,9.11003,2.498,2.5
17542,8.75008,17.55,1
17545,9.10014,7.652,1
17546,8.6001,35.15,1
17547,8.70012,16.24,1
17551,9.51013,0.01329,0.2
17554,9.25005,21.74,0.2
17555,7.00009,295.2,0.2
17560,9.28001,0.6706,0.2
17569,7.00009,295,1
17571,9.11003,5.731,1
17573,9.6801,0.01806,0.2
17578,9.11003,17.87,2.5
17579,8.25004,6.986,0.2
17581,9.00011,32.26,0.2
17583,9.28001,30.64,0.2
17596,9.26019,0.1101,1
17600,8.80014,6.598,1
17622,8.40013,8.635,1
17625,9.65014,0.06362,1
17638,9.15026,7.27,1
17640,9.8501,0.03738,1
17648,9.06006,5.788,2.5
17651,9.48013,3.455,0.2
17667,8.95014,19.36,0.2
17670,9.15998,18.01,1
17677,9.35017,2.948,0.2
17684,8.20013,52.78,0.2
17691,9.00011,7.278,1
17696,8.75008,43.84,1
17700,9.78015,0.07298,1
17702,7.80013,175.7,0.2
17704,9.11003,18.26,2.5
17710,8.70012,2.978,0.2
17711,9.00011,12.81,1
17737,9.11003,4.824,0.2
17749,9.20015,7.029,0.2
17754,9.44008,0,2.5
17755,8.95014,11.17,1
17760,9.20015,12.9,0.2
17763,8.20013,12.39,1
17770,9.65014,0.755,0.2
17779,9.81016,0.002406,1
17791,8.50007,6.191,0.2
17797,9.25005,8.729,1
17812,7.00009,33.59,1
17825,9.11003,7.825,1
17829,8.55009,10.44,0.2
17831,9.48013,2.591,1
17834,9.21017,7.46,1
17859,8.95014,5.986,1
17860,8.9001,31.19,1
17866,7.10012,43.74,0.02
17867,8.50007,32.54,0.2
17871,9.54008,0.06878,1
17878,9.63014,0.07827,1
17887,9.00011,2.423,1
17890,9.70013,0.01164,0.2
17896,9.57008,0.1278,0.2
17897,8.45005,7.037,0.2
17899,8.85008,18.22,1
17902,8.20013,60.49,0.2
17911,9.51013,1.545,1
17919,9.00011,17.95,0.2
17927,9.15998,8.863,0.2
17937,9.26019,1.389,0.2
17947,9.15998,0.001016,0.2
17949,9.63014,0.07712,0.2
17950,9.11003,3.925,1
17962,8.9001,8.217,0.2
17966,7.05008,231.5,1
17969,9.20015,6.859,0.2
17970,9.21017,11.22,2.5
17975,9.34017,0.3005,0.2
17984,8.85008,5.026,1
17992,9.15998,16.9,2.5
18010,8.35016,5.476,0.2
18016,9.00011,9.184,0.2
18025,7.15023,1294,1
18026,9.44008,0,1
18027,9.00011,10.1,1
18036,8.70012,11.49,1
18045,9.15998,4.375,2.5
18060,9.76009,2e-06,0.2
18062,9.94014,0,0.2
18064,9.06006,5.636,1
18074,8.9001,10.83,1
18075,7.05008,144.4,0.2
18088,7.60009,326.4,0.2
18095,8.40013,7.141,1
18106,9.8501,0.3102,0.2
18111,9.28001,6.181,1
18117,8.9001,7.915,1
18129,9.11003,23.55,1
18131,9.70013,0.03909,1
18135,9.65014,20.15,0.2
18138,8.70012,6.411,1
18140,7.05008,221.3,0.2
18141,9.70013,3.2e-05,0.2
18147,9.63014,9e-05,0.2
18150,7.70011,18.33,1
18175,9.70013,0.06174,0.2
18184,9.41005,4.208,1
18188,8.9001,16.12,1
18190,9.54008,0.6337,1
18201,9.40014,0.01619,1
18203,9.63014,0.1005,1
18204,9.60011,0.1884,1
18236,9.00011,3.259,0.2
18239,9.10014,9.388,1
18240,8.55009,4.109,0.2
18242,9.63014,0.06276,1
18248,8.70012,14.29,0.02
18256,8.95014,10.66,0.2
18268,9.15998,5.297,0.2
18276,9.35017,4.333,0.2
18280,9.21017,0.9365,2.5
18286,9.15998,4.216,0.2
18287,8.35016,53.01,0.2
18296,9.78015,0.02589,1
18300,9.23005,6.638,0.2
18302,7.30004,133.4,0.2
18309,8.50007,19.21,0.02
18314,8.95014,0.1189,1
18315,9.06006,14.15,1
18319,8.85008,13.65,1
18323,9.05011,10.16,0.2
18325,9.21017,6.957,1
18337,9.00011,19.01,1
18340,9.38015,16.48,2.5
18349,8.95014,6.072,1
18354,8.45005,24.5,1
18362,9.00011,7.298,1
18378,9.30006,0.133,1
18380,9.00011,36.69,1
18383,9.23005,3.434,0.2
18386,7.00009,1394,1
18394,9.20015,7.68,0.2
18410,7.40011,11240,0.02
18411,8.9001,22,1
18420,9.45006,6.602,0.2
18428,7.00009,829,1
18435,9.38015,0.5769,0.2
18441,9.38015,0.1169,0.2
18446,7.25002,88.45,1
18449,9.11003,4.509,1
18458,9.80015,0.08931,1
18461,8.40013,36.32,0.02
18462,7.35015,98.14,0.2
18465,9.28001,5.658,1
18473,9.11003,17.34,1
18476,7.25002,462.6,0.2
18482,8.65013,58.97,1
18488,9.06006,4.95,1
18495,7.00009,191.1,1
18502,8.50007,72.49,1
18512,8.9001,22,0.2
18515,9.30006,3.033,0.2
18517,7.00009,1368,1
18530,9.15998,13.06,2.5
18536,9.34017,0.1543,1
18539,9.32006,1.66,0.2
18542,8.9001,0.101,0.2
18553,8.85008,13.87,1
18562,9.8901,0,1
18565,8.9001,23.37,1
18568,9.00011,24.56,0.2
18596,8.70012,4.63,0.2
18598,8.80014,14.74,1
18601,9.11003,64.41,2.5
18607,7.30004,108.7,0.2
18611,8.95014,0.01042,1
18615,8.30005,48.23,0.2
18618,8.80014,5.167,0.2
18638,9.06006,7.955,2.5
18649,8.10013,38.32,1
18656,9.15998,4.051,2.5
18659,9.44008,0.2538,0.2
18660,8.0001,26.07,0.2
18670,9.28001,1.773,0.2
18673,7.00009,196.7,1
18687,9.11003,3.329,2.5
18697,8.45005,17.29,1
18700,9.15998,34.78,1
18705,9.65014,0.153,1
18707,8.40013,10.21,0.2
18716,9.23005,8.151,0.2
18720,8.20013,19.33,0.2
18725,9.35017,2.883,1
18734,8.20013,12.37,1
18738,9.15998,4.556,1
18740,8.45005,35.52,1
18741,9.51013,0.001922,0.2
18745,9.6801,0,0.2
18751,8.50007,24.24,1
18752,9.60011,1.321,1
18758,9.80015,1.544,0.2
18763,9.8601,0,0.2
18772,8.70012,17.96,0.2
18773,9.74009,3e-06,0.2
18790,9.8501,0.06951,1
18800,9.23005,6.211,1
18804,9.78015,1.651,0.2
18805,9.00011,4.582,0.2
18814,9.63014,0.1159,0.2
18817,8.45005,12.13,1
18828,7.50006,220.6,0.2
18829,9.11003,51.37,2.5
18835,8.75008,3.829,0.2
18837,9.35017,34.07,1
18844,9.15998,10.19,1
18846,9.80015,0,0.2
18847,8.9001,5.521,0.02
18857,9.30006,0.3829,0.2
18859,7.00009,64.83,1
18860,9.15026,8.729,1
18861,9.25005,8.334,0.2
18884,8.75008,7.726,1
18909,8.10013,446.3,1
18918,7.40011,348.5,1
18919,9.21017,2.758,1
18920,7.40011,35.99,1
18964,9.15998,1.933,1
18967,9.00011,26.72,0.02
18968,9.44008,0,2.5
18975,8.9001,8.792,0.02
18980,9.70013,6.472,1
18982,9.60011,0.0896,1
18987,9.06006,3.936,2.5
18994,9.15026,10.55,0.2
19000,9.10014,14.59,0.2
19003,8.70012,4.255,0.02
19010,8.50007,17.55,1
19021,9.00011,22.06,0.02
19028,9.90011,0,0.2
19030,9.63014,0.000275,0.2
19031,9.51013,0.005405,1
19037,8.95014,5.229,1
19046,10.11,0,0.2
19050,9.06006,7.275,1
19061,8.9001,21.77,1
19062,9.76009,4e-06,0.2
19063,9.63014,0.04015,1
19064,9.36014,6.181,1
19065,9.40014,13.8,0.2
19067,9.28001,4.146,2.5
19074,9.54008,0.001313,0.2
19085,9.00011,20.95,1
19090,8.55009,16.74,1
19107,9.70013,0.0712,0.2
19114,9.30006,10.64,1
19121,8.55009,3.327,0.2
19129,9.06006,4.082,0.2
19139,9.54008,0.7211,0.2
19140,8.70012,17.48,1
19153,8.30005,16.9,1
19160,8.20013,12.36,0.2
19170,9.8501,0.6192,1
19178,9.74009,0.02223,0.2
19179,9.40014,1.001,1
19184,8.80014,15.78,1
19186,7.70011,127.7,0.2
19205,7.80013,41.62,0.2
19206,9.60011,0.08904,0.2
19215,9.81016,0.01008,1
19219,9.30006,3.915,1
19221,8.40013,99.9,1
19224,8.9001,15.21,1
19234,9.94014,0,0.2
19255,9.44008,0.01381,1
19256,9.35017,2.881,1
19257,7.00009,52.33,0.02
19258,9.81016,0.0522,1
19269,8.25004,90.27,0.2
19271,9.20015,9.395,1
19272,7.00009,45.71,0.02
19273,8.70012,8.56,0.2
19286,9.44008,0,2.5
19289,9.00011,83.21,1
19295,9.11003,24.28,1
19297,9.35017,4.042,1
19318,8.80014,9.26,0.02
19321,8.0001,35.14,0.2
19340,9.23005,8.639,1
19349,9.90011,0,0.2
19351,7.90008,283.1,0.2
19354,9.70013,1.2e-05,0.2
19366,7.00009,306.7,0.2
19374,8.50007,7.62,1
19379,9.00011,20.4,1
19380,9.30006,2.9,0.2
19386,8.65013,8.253,0.2
19392,10.0501,0.000644,0.2
19396,9.00011,3.335,1
19399,9.74009,0.1198,1
19400,9.36014,4.034,1
19402,9.20015,7.513,1
19406,8.50007,4.411,0.2
19410,9.57008,0.1485,0.2
19411,8.45005,13.5,0.2
19412,9.60011,0.1091,0.2
19422,9.15026,8.316,0.2
19425,7.50006,232,0.2
19426,8.9001,9.534,0.02
19443,7.35015,92.13,0.2
19445,9.00011,8.666,0.02
19469,8.50007,17.57,1
19470,9.15998,4.26,1
19472,9.30006,5.528,0.2
19480,9.54008,0.2602,1
19485,9.98013,0,0.2
19491,8.80014,8.101,1
19493,8.30005,32.27,1
19494,8.85008,37.5,1
19502,8.9001,0.3836,0.2
19505,9.40014,12.57,2.5
19526,8.80014,10.72,0.02
19529,9.00011,13.14,0.2
19541,9.40014,8.861,0.2
19546,9.10014,7.583,0.2
19552,9.41005,2.282,1
19557,8.70012,10.77,1
19564,8.9001,11.71,0.02
19566,8.70012,3.705,0.2
19592,9.23005,4.475,2.5
19595,7.00009,86.97,0.02
19596,9.70013,9e-06,0.2
19605,9.80015,0.07907,0.2
19607,9.63014,0.2259,0.2
19616,9.8901,0,0.2
19629,9.06006,20.41,2.5
19632,9.11003,5.775,1
19639,9.05011,16.01,0.2
19640,9.40014,3.801,1
19645,8.9001,165.4,0.2
19655,9.23005,2.977,2.5
19663,9.35017,6.587,1
19666,9.35017,4.983,1
19670,9.15998,3.404,2.5
19671,9.06006,6.614,1
19672,9.83014,0.02653,1
19681,9.20015,7.39,0.2
19684,8.9001,10.41,1
19689,8.95014,0.1437,1
19691,9.41005,0.2832,0.2
19708,8.85008,18.97,0.2
19714,8.80014,9.457,1
19732,7.40011,183.4,0.2
19748,9.40014,0.07857,1
19751,9.15998,0.3567,0.2
19758,8.9001,22,1
19762,9.05011,19.21,1
19767,9.11003,2.952,2.5
19769,9.70013,0.05034,1
19771,9.10014,19.34,1
19772,9.00011,12.99,0.02
19780,8.30005,7.773,0.02
19782,9.06006,10.11,1
19784,7.35015,384,0.2
19786,9.00011,8.861,1
19788,9.36014,0.1254,0.2
19790,9.41005,1.56,0.2
19798,9.40014,0,0.2
19801,9.00011,7.685,1
19802,7.80013,46.91,0.2
19803,7.00009,18750,1
19812,7.70011,32.19,1
19827,9.15998,1.817,0.2
19830,9.28001,11.59,2.5
19841,9.11003,8.198,1
19845,9.63014,0.1838,1
19850,8.80014,8.176,0.2
19855,9.15998,3.819,2.5
19863,7.05008,545.7,0.2
19882,8.65013,6.317,0.2
19884,9.00011,4.234,0.02
19886,9.25005,4.548,0.2
19887,9.30006,6.438,0.2
19921,9.41005,6.4,0.2
19922,9.00011,7.95,1
19925,9.30006,0.4259,0.2
19930,9.15026,7.639,0.2
19931,8.65013,4.742,0.2
19932,8.70012,11.94,0.02
19937,9.00011,21.99,0.02
19948,9.65014,0.02973,0.2
19962,8.35016,68.55,1
19964,8.0001,107.9,0.2
19973,8.70012,10.3,0.2
19975,9.44008,1.098,1
20018,9.74009,0.04055,1
20022,9.32006,0,1
20031,9.83014,0,0.2
20034,7.25002,8106,0.2
20041,8.70012,21.37,1
20057,8.80014,13.99,0.2
20073,8.70012,12.51,0.2
20090,8.35016,9.771,1
20091,9.51013,0.2709,1
20099,9.57008,0.05192,0.2
20107,9.11003,4.566,1
20111,9.21017,3.196,2.5
20113,7.80013,14.98,0.2
20122,8.65013,9.082,1
20123,7.90008,142.3,0.2
20126,8.40013,6.168,0.02
20130,7.60009,119.8,0.2
20137,8.30005,3.865,0.2
20140,9.21017,1.4,1
20147,9.78015,0,0.2
20158,9.26019,1.19,2.5
20163,9.74009,0.008648,0.2
20165,8.9001,17.2,0.2
20184,9.21017,3.915,2.5
20189,9.00011,13.12,0.02
20191,8.85008,8.193,0.2
20193,8.50007,12.68,0.02
20194,9.32006,3.79,1
20195,9.28001,4.512,0.2
20197,8.9001,16.18,0.2
20202,9.00011,6.209,0.2
20210,8.75008,35.61,1
20215,8.45005,8.116,1
20219,7.00009,2815,1
20220,8.80014,7.226,0.2
20238,9.6801,2.9e-05,0.2
20243,9.21017,15.36,2.5
20261,9.90011,0,0.2
20274,8.85008,24.2,1
20284,9.06006,4.769,2.5
20294,9.54008,0.1792,1
20299,10.01,0,0.2
20301,9.70013,0.08174,1
20303,9.25005,2.569,0.2
20307,9.65014,2.702,0.2
20308,9.65014,0,0.2
20310,8.65013,17.08,1
20311,8.35016,61.69,1
20313,7.25002,140.5,1
20318,9.6801,0.01499,0.2
20322,9.65014,0.09367,1
20333,9.00011,9.374,1
20348,9.21017,13.78,1
20349,8.80014,24.04,0.2
20350,8.95014,4.048,0.2
20364,9.25005,5.53,1
20365,8.9001,9.169,0.2
20376,8.9001,8.151,0.2
20382,9.26019,2.517,0.2
20387,9.6801,0.0662,1
20394,7.00009,670.5,0.2
20431,9.06006,8.576,1
20435,9.23005,6.616,1
20440,9.25005,27.65,0.2
20441,9.00011,11.94,1
20445,9.06006,23.71,2.5
20459,9.51013,1.007,0.2
20478,8.0001,65.75,0.2
20488,8.6001,12.84,1
20498,9.34017,0.1068,0.2
20506,8.80014,6.947,1
20523,8.80014,19.26,0.02
20531,9.38015,4.378,1
20549,9.8501,0.002101,1
20565,9.00011,2.965,1
20571,8.45005,7.572,0.2
20579,8.40013,12.95,0.2
20598,8.70012,12.55,0.02
20601,9.00011,10.33,0.2
20602,9.51013,0.2274,0.2
20606,9.48013,0.8966,1
20619,9.20015,29.84,0.2
20620,8.9001,47.38,1
20647,7.80013,56.01,0.2
20652,8.9001,17.73,0.2
20657,9.26019,5.096,0.2
20659,7.00009,174.4,0.2
20660,9.72012,0.1006,1
20664,9.25005,10.62,1
20667,10.0501,0,0.2
20680,9.00011,41.51,1
20691,9.60011,0.05585,1
20705,9.26019,6.234,1
20720,9.95015,0,0.2
20735,9.63014,0.03669,0.2
20738,9.65014,0.2183,0.2
20753,8.9001,12.04,1
20755,8.40013,9.474,0.02
20762,9.28001,0.1934,2.5
20770,9.15998,2.456,1
20771,9.40014,11.32,0.2
20773,9.45006,8.776,1
20779,9.21017,3.837,2.5
20782,8.9001,6.79,0.02
20795,9.63014,0.4237,1
20804,8.80014,9.681,1
20805,9.72012,0.02634,1
20816,8.50007,54.98,1
20845,9.95015,0,0.2
20846,9.54008,0.05832,0.2
20852,8.85008,47.13,1
20870,9.11003,3.551,0.2
20873,8.35016,24.19,1
20877,7.50006,2180,0.2
20878,7.00009,221.4,0.2
20888,7.05008,1472,0.02
20894,9.05011,17.67,1
20902,9.80015,5.036,0.2
20920,9.63014,0.02825,1
20922,9.35017,13.14,1
20930,9.63014,0.1313,1
20931,9.5501,5.984,0.2
20960,9.11003,7.036,2.5
20969,9.15998,0.464,1
20975,10.0201,0,0.2
20983,8.75008,5.733,0.2
20990,9.8601,0.002157,1
20992,9.51013,0.1019,0.2
21000,8.0001,29.59,1
21006,9.6801,0.1925,1
21015,8.65013,12.74,1
21016,8.80014,13.92,0.02
21019,8.70012,6.176,0.2
21022,9.76009,0.346,1
21025,8.9001,55.39,1
21027,8.80014,57.59,1
21036,8.30005,101.9,0.2
21039,7.10012,1079,0.02
21040,8.30005,407.3,0.2
21046,9.41005,0.1162,0.2
21050,9.30006,10.48,0.2
21053,8.50007,45.41,0.2
21064,8.6001,15.49,1
21067,9.65014,3.8e-05,0.2
21071,9.11003,54.99,2.5
21090,9.00011,4.256,0.2
21122,9.05011,27.91,0.2
21159,7.60009,77.17,1
21170,9.30006,5.731,2.5
21171,8.6001,3.847,0.2
21172,9.50008,7.95,1
21180,9.21017,13.82,1
21181,9.40014,4.831,0.2
21197,8.70012,5.273,1
21204,8.45005,3.434,0.2
21219,8.6001,88.67,1
21220,8.70012,10.68,0.2
21221,9.8601,0,0.2
21226,9.15026,13.24,0.2
21233,8.80014,6.588,1
21238,9.80015,0,0.2
21247,8.85008,14.02,1
21261,7.00009,74.09,0.02
21268,9.06006,1.966,2.5
21269,9.26019,0.3943,0.2
21283,8.30005,15.75,0.2
21284,8.40013,40.32,0.2
21295,9.70013,1.999,0.2
21305,8.70012,14.4,1
21307,9.11003,5.198,0.2
21314,8.95014,3.983,0.2
21316,9.44008,0.05293,0.2
21324,9.11003,1.814,1
21327,8.45005,3.11,1
21331,7.00009,61.77,1
21332,9.36014,0.594,0.2
21339,8.80014,11.37,1
21341,9.26019,6.285,0.2
21343,9.11003,3.358,1
21350,9.15998,1.023,0.2
21371,7.00009,1035,0.2
21377,8.25004,19.19,0.2
21379,9.54008,0.007454,0.2
21384,7.00009,65.79,0.02
21396,8.55009,34.56,1
21425,7.05008,208.8,1
21431,8.70012,10.04,1
21436,8.9001,23.9,1
21438,9.00011,8.578,1
21439,8.95014,4.561,0.2
21442,9.35017,24.11,1
21444,9.06006,9.46,0.2
21447,8.9001,10.93,1
21454,10.0001,0,0.2
21455,9.21017,1.603,0.2
21458,8.85008,6.838,1
21461,9.38015,0.09327,1
21463,8.70012,3.82,0.2
21476,9.28001,2.424,1
21480,8.6001,23.14,0.2
21494,7.00009,422200,1
21500,8.9001,8.632,0.2
21504,9.11003,10.14,2.5
21508,9.06006,4.572,2.5
21513,7.25002,307.9,0.2
21524,9.00011,6.697,0.02
21527,9.63014,1.342,0.2
21531,9.63014,0.1785,1
21534,7.00009,113700,0.2
21536,7.00009,42.51,0.02
21541,9.54008,0,0.2
21547,9.36014,0.3818,0.2
21585,9.10014,7.155,1
21619,7.70011,283.7,1
21621,8.40013,18.33,1
21626,8.30005,32.12,0.2
21655,9.51013,0.2589,1
21656,9.38015,0.0264,2.5
21661,9.48013,0.002811,1
21669,7.25002,97.61,0.02
21684,8.65013,6.967,1
21692,8.6001,2.13,0.02
21695,9.06006,7.37,1
21699,9.15998,0.7351,1
21703,8.50007,16.55,0.02
21706,8.9001,18.14,1
21719,9.26019,7.345,0.2
21725,9.8501,0.02243,1
21730,9.83014,0.002052,0.2
21735,9.10014,6.737,0.2
21736,8.40013,189.6,1
21750,8.6001,55.63,0.2
21760,9.30006,3.509,0.2
21766,8.9001,9.904,1
21767,9.00011,6.37,1
21774,9.11003,8.354,2.5
21784,9.8601,0,0.2
21787,9.32006,6.826,1
21790,9.6801,0.8474,0.2
21795,9.36014,0.2837,0.2
21802,8.95014,7.337,0.2
21808,9.06006,0.5531,2.5
21810,9.50008,6.764,0.2
21811,8.65013,36.41,1
21833,8.40013,14.98,0.2
21840,9.26019,8.408,0.2
21852,9.00011,8.325,1
21854,9.28001,0.2212,1
21860,8.85008,52.25,1
21869,7.80013,130.7,1
21870,9.6801,0.04933,1
21875,9.20015,32.31,1
21891,9.78015,0,0.2
21892,9.36014,0.7383,0.2
21894,9.90011,0.6418,0.2
21895,8.9001,4.464,0.2
21899,9.95015,0,0.2
21901,9.93011,0,0.2
21902,8.95014,6.887,1
21915,7.00009,117.3,1
21916,8.70012,8.042,1
21918,9.63014,0.3487,0.2
21922,9.51013,0.01712,0.2
21923,7.00009,844.4,0.2
21924,9.36014,0.1688,0.2
21932,8.80014,9.585,1
21933,8.70012,1.006,0.02
21942,8.95014,21.62,1
21947,9.25005,28.52,0.2
21949,9.80015,0,0.2
21964,9.38015,0.8347,1
21975,7.00009,560.7,1
21988,9.70013,1.2e-05,0.2
22057,9.30006,6.214,0.2
22079,9.06006,8.584,2.5
22082,9.40014,4.233,0.2
22094,9.48013,0.2963,0.2
22097,9.35017,14.04,0.2
22103,9.20015,2.923,0.2
22106,9.00011,12.6,0.02
22115,9.06006,1.667,0.2
22120,8.9001,12.11,1
22125,9.54008,1.538,0.2
22127,8.80014,45.32,1
22145,9.06006,7.345,1
22159,7.00009,95,0.02
22163,8.0001,73.31,0.2
22171,9.21017,21.93,0.2
22176,9.26019,1.37,1
22184,7.80013,20.99,1
22187,8.50007,23.99,0.02
22208,8.9001,8.595,0.2
22209,8.6001,10.17,1
22213,9.38015,0.276,0.2
22223,8.65013,18.64,1
22224,8.85008,5.303,1
22228,9.65014,0.2496,1
22233,9.40014,0.09378,0.2
22234,9.23005,10.52,1
22242,9.15998,22.01,2.5
22243,9.30006,7.741,0.2
22252,9.48013,1.041,1
22259,9.38015,0.3388,0.2
22278,9.60011,0.07292,0.2
22283,9.74009,0,0.2
22287,9.15998,16.09,0.2
22298,9.41005,0,2.5
22302,9.11003,8.405,2.5
22308,8.9001,16.05,0.2
22329,8.50007,4.938,0.02
22330,8.40013,12.22,1
22334,9.51013,2.146,2.5
22336,8.25004,161.3,1
22353,8.75008,4.392,0.2
22356,8.80014,8.346,0.02
22360,9.30006,1.409,2.5
22365,9.20015,15.63,1
22367,9.25005,15.04,1
22369,9.15026,19.91,1
22370,9.78015,0,0.2
22375,8.65013,6.095,1
22380,8.25004,17.69,0.2
22382,9.25005,4.729,0.2
22391,9.26019,1.562,2.5
22395,8.50007,67.21,0.2
22396,9.60011,0.000617,0.2
22408,9.57008,0.000414,0.2
22411,9.15026,9.244,0.2
22415,9.99011,0,0.2
22427,7.00009,46.94,0.02
22444,9.65014,3.8e-05,0.2
22445,8.40013,13.39,0.2
22446,9.57008,0.000272,0.2
22447,8.95014,21.26,0.2
22448,9.95015,0,0.2
22463,7.00009,96.04,0.02
22468,7.05008,120.5,0.02
22473,9.8501,0,0.2
22474,8.50007,29.89,1
22475,8.75008,13.91,1
22478,9.15998,0.000498,0.2
22492,9.57008,0.9371,1
22515,8.0001,475.2,0.2
22529,9.8501,0.3242,1
22556,9.8501,0,0.2
22558,9.28001,0.251,2.5
22569,9.70013,0.07995,1
22576,8.80014,31.03,1
22577,7.00009,368.1,0.2
22580,8.65013,3.816,0.2
22592,7.10012,179.8,0.02
22594,8.95014,6.68,1
22599,9.00011,25.37,1
22603,8.70012,54.66,1
22606,8.80014,11.62,0.02
22609,9.60011,0.1043,0.2
22615,8.95014,1.251,0.2
22620,8.95014,10.04,0.2
22626,9.21017,13.74,1
22628,8.80014,24.5,0.2
22636,8.6001,26.94,1
22640,9.06006,4.978,1
22643,9.25005,30.3,1
22647,9.00011,6.646,1
22649,9.00011,11.35,1
22650,9.28001,1.929,2.5
22653,8.10013,61.75,1
22655,8.55009,20.51,1
22663,9.06006,5.994,2.5
22665,9.00011,34.73,1
22669,8.9001,13.87,0.2
22680,8.85008,13.69,1
22682,9.11003,0.8371,2.5
22684,9.11003,31.01,2.5
22703,9.60011,0.1043,1
22705,9.41005,5.607,2.5
22709,7.25002,958.4,1
22711,8.75008,13,1
22720,8.40013,43.12,0.2
22732,9.38015,0.01777,1
22733,9.70013,0.02971,0.2
22739,9.78015,0.000479,0.2
22745,9.54008,0.4162,0.2
22752,8.9001,8.142,0.2
22754,9.20015,10.62,1
22757,9.21017,17.42,1
22761,9.21017,3.266,1
22778,9.81016,0,0.2
22793,9.83014,0,0.2
22801,9.23005,5.446,1
22811,9.63014,3.154,0.2
22823,9.54008,0.2393,1
22830,9.00011,9.726,1
22837,10.09,0,0.2
22839,9.32006,0.473,0.2
22857,10.08,0,0.2
22859,8.9001,12.41,1
22861,9.00011,0.001589,0.02
22873,9.78015,0.003388,1
22878,9.38015,13.74,2.5
22889,9.23005,9.468,1
22897,9.63014,0.04899,0.2
22902,8.40013,17.98,1
22907,9.05011,6.485,0.2
22910,7.20012,229.3,0.2
22912,9.6801,0.5822,0.2
22917,7.00009,1227,1
22918,8.80014,19.12,0.2
22919,9.15026,16.34,1
22925,9.15026,15.41,0.2
22934,9.65014,0.0244,1
22936,9.21017,3.748,1
22945,9.21017,0.04651,0.2
22947,7.00009,316.1,1
22964,9.38015,5.241,1
22974,9.63014,0.000136,0.2
22982,8.80014,6.797,0.2
22990,8.80014,7.743,1
22997,9.63014,0.1093,1
22999,8.70012,5.348,1
23000,9.60011,0.1274,1
23001,9.30006,0.1839,1
23005,7.00009,349.8,1
23014,8.50007,8.258,1
23030,8.6001,8.01,0.02
23034,9.9501,0.6639,0.2
23035,8.80014,11.36,0.2
23040,9.44008,17.58,0.2
23043,8.80014,4.099,0.02
23044,7.00009,598.9,0.2
23047,8.9001,16.04,1
23051,9.30006,0.4065,0.2
23053,9.80015,0.1784,0.2
23056,7.70011,313.4,1
23063,9.11003,10.03,1
23064,9.35017,10.02,0.2
23068,9.23005,10.98,1
23071,9.06006,8.949,1
23088,8.45005,4.728,1
23100,8.50007,8.544,1
23111,8.80014,5.448,1
23113,8.95014,4.732,1
23116,7.60009,90.11,1
23122,9.60011,2.684,1
23123,9.80015,0.9273,0.2
23131,9.44008,0,2.5
23133,9.11003,1.528,2.5
23134,9.00011,21.7,0.02
23143,9.26019,5.628,1
23148,9.70013,0.07489,1
23149,9.88014,0,0.2
23150,9.23005,2.54,1
23157,9.8501,0,0.2
23161,8.9001,13.22,0.2
23162,7.50006,86.17,0.2
23167,9.06006,6.192,2.5
23190,8.70012,20.25,1
23191,9.11003,4.828,2.5
23196,9.6801,0.07677,1
23217,8.50007,10.5,0.02
23224,8.95014,6.757,1
23227,8.20013,14.65,0.2
23231,9.45006,3.003,1
