id,mag,mass,zbest,zspec,ra,dec
10013,22.0285,10.3422,1.5,-99,150.135623,2.298892
10014,19.0211,10.4919,0.28,-99,150.071653,2.297454
10015,24.0278,10.0004,2.195,-99,150.069779,2.299441
10033,20.8363,11.6638,1.99,-99,150.07393,2.29798
10038,19.0954,10.6094,0.394,-99,150.100132,2.297134
10039,21.8065,9.8702,0.55,-99,150.100709,2.299185
10041,23.1275,10.5381,1.951,-99,150.105485,2.300001
10049,16.9275,10.8781,0.1854,0.18545,150.138007,2.291663
10067,21.7387,9.83467,0.95,-99,150.200681,2.298991
10069,23.2176,9.7527,1.21,-99,150.054165,2.299195
10079,22.9817,9.75159,2.007,-99,150.173216,2.299646
10081,23.2994,10.1324,1.594,-99,150.136929,2.300024
10082,23.7137,9.91036,2.642,-99,150.130226,2.300054
10088,20.5744,10.0358,0.37,-99,150.095596,2.299355
10102,24.3898,9.61031,4.4,4.587,150.198607,2.300574
10104,22.6659,9.96838,2.19,-99,150.173561,2.300042
10113,22.943,10.405,2.769,-99,150.126638,2.300364
10117,23.3807,9.90061,1.289,-99,150.074935,2.300502
10118,22.3148,10.394,1.239,-99,150.160269,2.300159
10119,24.0262,9.62168,3.06,-99,150.073556,2.300622
10122,19.948,11.0864,0.933,-99,150.074859,2.298666
10129,23.9054,9.65373,2.55,-99,150.156883,2.300799
10135,24.9376,9.39387,3.16,-99,150.076528,2.300841
10143,16.9736,10.9164,0.22,-99,150.090307,2.293838
10145,23.5673,10.5941,2.31,-99,150.147772,2.30076
10155,24.7457,10.1206,2.946,-99,150.104087,2.301287
10158,23.7945,9.63416,1.789,-99,150.145248,2.300931
10168,24.1883,9.86418,1.62,-99,150.132525,2.301318
10176,22.3174,9.85237,0.912,-99,150.144506,2.300791
10184,18.923,10.6665,0.37,-99,150.094888,2.297028
10188,22.8017,9.98053,1.26,-99,150.173059,2.30124
10189,23.5791,10.0876,1.595,-99,150.098578,2.301218
10195,21.8827,10.0699,1.21,-99,150.085355,2.300791
10196,22.711,10.3323,1.555,-99,150.133587,2.301192
10201,23.6192,9.78223,3.274,-99,150.147446,2.301588
10231,19.9364,10.159,0.64,-99,150.094045,2.299096
10240,23.159,9.74707,1.98,-99,150.107674,2.301553
10241,23.4253,9.78526,1.8,-99,150.067232,2.301632
10244,22.6519,10.3132,1.572,-99,150.164215,2.30107
10254,23.3047,10.277,1.939,-99,150.07259,2.302034
10257,17.1372,11.6571,2.18,-99,150.077385,2.29856
10259,20.0617,10.2951,0.533,-99,150.089334,2.299566
10260,24.7129,9.56855,4.198,-99,150.20019,2.302201
10263,22.9072,10.5365,1.446,-99,150.133814,2.301924
10265,20.6111,11.0992,1.25,-99,150.17401,2.300966
10270,18.5098,11.1909,0.5561,-99,150.113485,2.300288
10281,21.9386,10.3004,1.3926,-99,150.079053,2.301732
10283,17.3826,10.5678,0.1647,-99,150.188712,2.296667
10288,21.3544,11.2519,1.58,-99,150.135818,2.301811
10289,22.0728,11.296,2.239,-99,150.074608,2.302008
10301,21.4899,9.99662,0.621,-99,150.09087,2.301684
10304,24.2177,9.86037,2.09,-99,150.163509,2.302735
10311,23.0754,9.80064,1.325,-99,150.133118,2.302728
10313,23.2403,9.94688,2.606,-99,150.118742,2.302693
10320,22.9601,9.96014,1.2989,-99,150.09729,2.302497
10321,22.0456,10.7203,1.68,-99,150.098709,2.300767
10326,21.6155,9.93726,0.635,-99,150.13679,2.302301
10327,22.9526,9.73594,1.49,1.499,150.189235,2.302875
10328,24.3123,8.53357,0.38,-99,150.132689,2.30315
10343,23.2779,9.8751,1.69,-99,150.100034,2.302907
10344,19.396,10.8407,0.541,-99,150.08879,2.300204
10353,24.463,9.86498,4.728,-99,150.177645,2.303152
10357,23.6606,9.8722,1.976,-99,150.150709,2.302822
10358,21.2535,9.9435,0.648,-99,150.137358,2.302029
10360,20.2826,10.2842,0.511,-99,150.089666,2.300795
10364,19.0694,10.5892,0.5012,-99,150.196609,2.299924
10378,20.0889,10.9505,0.758,-99,150.118156,2.302016
10389,21.1609,10.4035,0.91,-99,150.059043,2.302409
10390,19.1945,10.5348,0.422,-99,150.166834,2.301159
10398,24.8615,9.57466,4.19,-99,150.16851,2.303739
10403,22.3472,10.093,1.41,-99,150.113787,2.302866
10405,22.667,9.69659,1.9685,-99,150.062593,2.302237
10410,23.7535,10.0392,1.562,-99,150.140307,2.303745
10416,22.5919,10.6109,1.57,-99,150.133634,2.302812
10419,22.155,10.5251,1.66,-99,150.056694,2.302452
10427,22.7541,10.2132,1.82,-99,150.127032,2.303382
10434,24.8321,10.415,2.59,-99,150.081666,2.304274
10439,23.3529,10.1297,1.8688,-99,150.108723,2.303393
10444,24.0199,10.1526,2.6206,-99,150.081142,2.304029
10459,23.4804,9.65999,1.53,-99,150.170427,2.304215
10473,17.8005,10.8308,0.279,-99,150.122185,2.298439
10475,24.0769,9.46731,2.103,-99,150.062273,2.304411
10476,22.627,10.1451,1.48,-99,150.181162,2.303958
10481,22.5865,9.58042,0.68,-99,150.196986,2.304479
10484,24.088,9.62478,2.329,-99,150.065624,2.304513
10486,19.4451,10.2916,0.504,-99,150.078789,2.302808
10491,24.897,10.2392,2.831,-99,150.128404,2.304666
10495,24.1408,9.86433,1.457,-99,150.165734,2.30433
10502,24.739,9.23262,3.52,-99,150.088832,2.304853
10506,23.224,9.8841,1.176,-99,150.156647,2.304767
10513,23.2375,9.96938,2.029,-99,150.077317,2.304807
10528,21.2005,9.98818,0.988,-99,150.19348,2.303272
10535,21.805,9.94072,0.7424,-99,150.064634,2.304836
10538,20.0734,10.4092,0.703,-99,150.160211,2.303368
10540,24.4581,9.91089,3.194,-99,150.070563,2.30517
10552,21.9569,9.95856,0.72,-99,150.065501,2.305015
10557,21.5821,10.3314,1.284,-99,150.086122,2.304423
10560,23.9803,10.2661,2.743,-99,150.070725,2.305115
10561,18.1081,10.9996,0.389,-99,150.096144,2.298564
10566,22.9022,10.7892,2.0455,-99,150.177579,2.305112
10569,23.8813,9.93474,1.8964,-99,150.115248,2.304903
10577,23.4851,10.4476,1.922,-99,150.116703,2.305653
10591,19.0222,11.3768,0.7557,-99,150.056682,2.301391
10601,23.6939,10.2593,1.403,-99,150.103132,2.30586
10614,22.7866,9.81265,1.42,-99,150.110506,2.305368
10615,24.9475,9.47896,3.384,-99,150.057953,2.306243
10616,24.346,9.52263,2.75,-99,150.083399,2.306189
10621,24.6046,9.83559,2.268,-99,150.111642,2.306223
10624,20.4634,11.4376,1.598,1.606,150.133054,2.303242
10626,15.5639,12.5226,4.63,-99,150.064574,2.3005
10627,21.0661,10.5335,0.92,-99,150.133159,2.305054
10629,21.0791,10.6658,0.924,-99,150.142709,2.305159
10641,21.7601,10.0358,5.652,-99,150.081548,2.306208
10655,24.4158,9.4513,2.72,-99,150.100419,2.306579
10664,22.4591,9.89702,1.3878,-99,150.176401,2.305869
10675,23.0216,9.70432,1.51,-99,150.115662,2.306509
10688,24.5962,9.60195,3.23,-99,150.138864,2.306909
10700,19.5887,10.4145,0.3629,-99,150.08301,2.304824
10706,19.5704,10.7542,0.53,-99,150.087715,2.304089
10708,24.7586,9.61914,2.73,-99,150.175618,2.307203
10721,22.0317,9.95081,2.07,-99,150.170095,2.306356
10723,23.2761,9.8024,2.799,-99,150.079828,2.306811
10729,23.0219,9.85804,2.172,-99,150.179245,2.307068
10734,24.2505,9.32707,2.38,-99,150.075696,2.307539
10735,24.1941,9.54986,2.91,-99,150.162717,2.307433
10742,23.4738,10.7102,2.65,-99,150.166129,2.307471
10743,23.004,10.4585,2.26,-99,150.134357,2.307328
10748,18.2056,10.4378,0.218,-99,150.107524,2.302697
10749,22.0706,10.0864,1.5233,-99,150.115156,2.306879
10751,21.5823,9.9681,0.9,-99,150.052375,2.306263
10755,19.6026,11.2373,0.765,-99,150.058371,2.304931
10766,24.9543,9.34322,3.26,-99,150.104164,2.308055
10768,23.2828,10.5158,1.739,-99,150.170627,2.307606
10774,19.4624,11.0166,0.72,-99,150.056119,2.304302
10780,22.4063,10.7108,1.73,-99,150.140384,2.307897
10787,22.3038,10.0887,0.804,-99,150.079968,2.30807
10791,23.0293,11.1842,3.175,3.176,150.152193,2.307807
10797,23.0945,10.4783,1.765,-99,150.126023,2.308055
10799,24.3618,9.70412,3.4471,-99,150.190616,2.30839
10803,23.09,9.54033,5.76,-99,150.110852,2.308435
10819,23.0057,9.77713,1.349,-99,150.107662,2.308462
10822,16.7267,11.8272,2.21,-99,150.200256,2.304713
10823,21.9383,10.1504,0.853,-99,150.102625,2.30817
10834,22.8573,9.78552,1.81,-99,150.192527,2.308025
10862,23.239,9.76822,1.735,-99,150.067811,2.308899
10868,23.6703,9.61342,1.777,-99,150.169822,2.309101
10887,19.9355,10.5299,0.54,-99,150.154776,2.308014
10888,22.954,10.0455,1.878,-99,150.059038,2.308921
10889,22.1949,10.0705,1.867,-99,150.057695,2.308878
10902,24.83,9.65226,1.604,-99,150.076042,2.309682
10905,21.3738,10.0902,0.682,-99,150.056937,2.308702
10918,23.7047,9.57666,2.819,-99,150.175861,2.309742
10927,20.1326,10.3962,0.63,-99,150.098364,2.308267
10952,20.7465,10.0099,0.66,-99,150.098673,2.30907
10954,21.0616,10.0838,0.915,-99,150.100488,2.308021
10955,22.2199,10.0305,0.719,-99,150.202118,2.310148
10960,17.4444,11.2373,0.361,0.36006,150.095097,2.300495
10965,22.0495,10.2463,1.7,-99,150.081516,2.309693
10982,24.9009,9.6013,2.399,-99,150.099339,2.310592
10985,23.1353,9.83044,1.8616,-99,150.171098,2.309926
10987,22.3446,10.4488,1.705,-99,150.110018,2.309541
10993,24.8941,9.41849,4.2936,-99,150.066628,2.310868
10994,23.8604,9.50204,2.35,-99,150.098034,2.310291
11023,19.6049,11.1411,0.7526,-99,150.170817,2.308956
11041,22.2282,9.76756,1.049,-99,150.097271,2.310674
11043,19.3964,10.8199,0.5,-99,150.18587,2.308387
11045,23.0822,9.66883,1,-99,150.078762,2.31101
11051,19.6471,10.4663,0.46,-99,150.137794,2.309573
11054,23.1894,9.84247,1.91,-99,150.172735,2.310858
11063,23.9414,10.8267,2.27,-99,150.098668,2.311177
11083,21.4314,9.87632,0.855,-99,150.125006,2.310288
11092,17.9281,11.4586,0.5882,-99,150.120239,2.309367
11095,20.1138,10.8999,0.7428,-99,150.191098,2.310426
11101,24.1981,9.41064,2.269,-99,150.177382,2.311999
11108,22.4614,11.0074,2.39,-99,150.099694,2.311814
11115,20.8082,10.4697,0.83,-99,150.129687,2.311278
11127,22.7776,9.99669,1.12,-99,150.079407,2.311861
11132,21.9471,9.95961,0.959,-99,150.199888,2.311938
11133,22.8589,10.1864,1.573,-99,150.135659,2.312149
11136,24.175,10.0039,3.294,-99,150.174982,2.312642
11138,24.551,9.29579,2.87,-99,150.141957,2.312667
11154,20.2497,11.0157,1.055,-99,150.101262,2.310927
11159,22.6993,9.80268,1.49,-99,150.193667,2.312416
11167,23.7479,9.4904,2.42,-99,150.089673,2.312732
11170,20.3354,10.807,0.974,-99,150.087689,2.310693
11188,22.8433,9.76219,0.822,-99,150.169982,2.313105
11191,21.8551,9.97587,1.05,-99,150.079936,2.31267
11196,22.4028,9.96993,1.78,-99,150.09996,2.312664
11209,24.6109,9.61481,2.693,-99,150.185899,2.313497
11213,24.1321,9.41012,2.197,-99,150.175876,2.313481
11214,23.2997,10.9447,2.0633,-99,150.105452,2.31285
11217,24.5877,9.60539,3.36,-99,150.121056,2.313523
11218,20.7906,10.6696,0.763,-99,150.121684,2.312258
11223,21.1513,10.4792,0.751,-99,150.093021,2.312336
11236,20.8509,9.26647,0.302,-99,150.125687,2.312195
11253,22.1867,10.1924,1.38,-99,150.177228,2.313045
11270,21.0055,10.5202,0.86,-99,150.194787,2.311807
11289,21.8187,11.1342,2.01,-99,150.096105,2.313473
11293,23.898,9.84823,1.705,-99,150.109053,2.314252
11299,23.7925,10.7462,1.9,-99,150.130734,2.314084
11304,23.2648,10.8674,1.962,-99,150.112232,2.313977
11317,23.3793,10.2271,2.228,-99,150.105583,2.314243
11332,18.9523,10.5387,0.359,0.359,150.087548,2.309931
11339,23.6647,9.98845,2.264,-99,150.110308,2.314754
11363,22.7435,9.9999,1.54,-99,150.06247,2.314092
11368,19.8064,10.1092,0.346,-99,150.094044,2.313169
11376,23.4211,9.79206,1.546,-99,150.121109,2.314876
11378,23.944,9.57734,2.12,-99,150.138723,2.31531
11387,18.6636,10.9398,0.49,0.4764,150.147974,2.310791
11403,21.5821,10.153,0.872,-99,150.16775,2.314084
11406,23.5881,9.58216,2.728,-99,150.199818,2.315465
11437,22.9687,9.79148,0.87,-99,150.167241,2.315382
11440,19.132,11.0481,0.602,-99,150.18754,2.313967
11444,24.4808,9.50191,2.64,-99,150.132104,2.315839
11446,22.5867,10.1807,1.965,-99,150.115097,2.315286
11449,22.2693,10.0663,1.081,-99,150.151498,2.314926
11456,24.0674,9.56901,2.8,-99,150.20053,2.315997
11461,23.867,9.99009,3.31,-99,150.069208,2.315984
11462,19.7065,10.3467,0.39,-99,150.094743,2.313635
11467,24.0909,9.58957,3.905,-99,150.109623,2.316233
11468,22.3622,9.82376,1.1206,-99,150.124747,2.315274
11471,22.8123,10.0169,1.8,-99,150.124601,2.31578
11480,21.62,10.2529,0.89,-99,150.082662,2.315657
11482,23.532,9.97827,2.771,-99,150.187891,2.315696
11484,22.5878,9.91282,1.676,-99,150.059059,2.31583
11487,21.9902,10.4644,1.06,-99,150.163227,2.314479
11495,23.4829,10.332,1.54,-99,150.129249,2.316335
11509,24.9232,9.3417,3.4,-99,150.0592,2.317019
11510,21.197,10.0775,0.746,-99,150.189674,2.316022
11532,23.3921,9.75474,1.34,-99,150.127789,2.317036
11548,23.2486,10.0244,1.454,-99,150.083523,2.316868
11551,22.7857,10.6297,1.75,-99,150.129357,2.316615
11564,21.9748,9.76366,0.869,-99,150.197698,2.316211
11574,22.8634,9.88022,0.86,-99,150.184607,2.317335
11580,21.8356,10.1377,0.86,-99,150.165042,2.317014
11584,22.514,10.1631,1.355,-99,150.081753,2.316308
11596,19.9448,10.9284,0.845,-99,150.168786,2.31545
11601,18.5564,10.4294,0.328,-99,150.103652,2.314598
11604,21.7686,10.3116,0.87,-99,150.183519,2.316969
11623,23.768,9.58442,2.412,-99,150.102807,2.317674
11627,21.761,10.2475,0.92,-99,150.180401,2.317417
11628,23.1612,9.58194,0.81,-99,150.104714,2.318062
11632,20.22,10.905,0.8472,-99,150.168893,2.316199
11634,23.9176,10.016,4.5,-99,150.191107,2.317958
11637,21.7171,10.1843,0.834,-99,150.174885,2.317192
11640,24.4316,8.95404,3.141,-99,150.154754,2.318195
11642,17.7408,10.701,0.2143,-99,150.12643,2.312126
11645,20.9026,10.6517,0.859,-99,150.167403,2.315815
11648,23.0238,9.88549,2.6931,-99,150.113603,2.317817
11655,23.7845,9.82388,2.65,-99,150.102639,2.318346
11662,20.7416,10.1769,0.72,-99,150.173946,2.317324
11663,21.5946,10.3446,0.86,-99,150.180701,2.317628
11668,22.2999,10.2897,1.28,-99,150.115198,2.318175
11672,21.9229,10.0065,0.7,-99,150.064818,2.318297
11678,24.8845,10.1479,2.72,-99,150.104514,2.318743
11690,24.8836,9.40088,2.986,-99,150.070198,2.318966
11695,20.7056,10.6897,0.87,-99,150.198661,2.316679
11699,22.2611,10.1072,1.572,-99,150.192591,2.318367
11700,21.9169,10.1019,1.029,-99,150.17381,2.318358
11719,20.9284,10.1034,0.66,-99,150.137115,2.317423
11724,24.0403,9.98713,3.07,-99,150.181167,2.318804
11746,24.4294,9.46936,3.083,-99,150.153797,2.319473
11762,24.8413,9.50903,3.488,-99,150.136472,2.319828
11766,24.2137,9.67235,2.884,-99,150.169316,2.319602
11775,23.7701,9.99262,3.0234,-99,150.182472,2.319697
11781,19.0184,10.4163,0.35,-99,150.121802,2.3161
11784,22.8222,10.2771,2.753,-99,150.176476,2.319326
11785,20.374,10.0633,0.415,-99,150.155202,2.31859
11792,22.6976,10.0648,1.543,-99,150.176282,2.319282
11804,21.3628,10.0273,0.613,-99,150.123605,2.319284
11807,23.3275,10.1453,2.49,-99,150.167223,2.319748
11811,22.7162,9.95843,1.8223,-99,150.099856,2.319709
11815,22.1445,10.2142,2.122,-99,150.112725,2.319434
11820,23.0729,9.51908,0.95,-99,150.117998,2.319721
11833,22.0535,9.79692,0.6,-99,150.066392,2.320094
11841,22.8825,9.95491,1.587,-99,150.192841,2.319844
11850,24.4294,10.5746,2.312,-99,150.099124,2.320699
11851,22.4828,10.4544,1.427,-99,150.192987,2.320232
11855,19.3938,10.9777,0.612,-99,150.055926,2.319082
11857,24.824,9.61316,2.987,-99,150.181813,2.320883
11863,24.1175,10.6265,2.7,-99,150.153178,2.320769
11864,23.9564,10.3518,2.789,-99,150.098662,2.320812
11869,20.3438,10.6871,0.71,-99,150.065939,2.319643
11892,21.5428,10.2199,0.92,0.948,150.086841,2.320378
11900,23.2835,9.92468,1.51,-99,150.07346,2.320935
11909,23.8223,10.2867,1.67,-99,150.115159,2.321281
11910,22.2177,10.4522,2.325,-99,150.100109,2.320417
11914,23.3843,9.57209,2.153,-99,150.069447,2.3212
11919,21.8619,10.2259,0.953,-99,150.136464,2.320526
11933,20.6459,10.1966,0.631,-99,150.125973,2.320133
11936,22.2997,10.5368,1.2849,-99,150.161505,2.320777
11937,24.961,9.57871,3.284,-99,150.135887,2.321835
11939,24.305,9.57786,3.1499,-99,150.201964,2.321784
11945,20.6032,10.8943,1.019,-99,150.117308,2.320029
11973,22.7473,9.85764,1.58,-99,150.172855,2.321218
11980,24.3666,9.53981,3.19,-99,150.10859,2.32217
12010,23.83,9.56502,2.42,-99,150.184398,2.322346
12014,24.4994,9.41812,2.76,-99,150.079341,2.322394
12016,22.4272,10.3554,1.364,-99,150.091792,2.321909
12021,24.5751,10.3257,2.5623,-99,150.097213,2.3226
12024,20.7669,10.6485,0.724,-99,150.175583,2.321919
12025,24.0698,10.2507,2.505,-99,150.0569,2.322436
12033,20.2749,10.6186,0.6681,-99,150.131274,2.320742
12037,19.103,10.564,0.4167,-99,150.168903,2.320713
12040,20.7412,10.5785,0.951,-99,150.188838,2.320997
12043,23.2844,10.6287,1.545,-99,150.185732,2.322443
12061,23.7592,9.70035,2.62,-99,150.17655,2.323044
12067,24.7684,9.80155,7.406,-99,150.19865,2.323491
12073,22.1111,10.4857,1.207,-99,150.196107,2.322636
12074,20.9194,9.76359,0.83,-99,150.055484,2.322268
12075,24.9948,10.1408,4.86,-99,150.092377,2.323482
12088,23.1395,10.2593,1.62,-99,150.096878,2.323268
12096,24.2257,9.81696,2.807,-99,150.102944,2.323685
12104,20.3565,10.5875,0.73,0.729,150.056713,2.321287
12118,20.7329,9.98096,0.42,-99,150.112028,2.322837
12119,23.5831,9.83781,1.54,-99,150.155091,2.323749
12123,22.3871,10.0596,1.19,-99,150.0814,2.323263
12124,23.9365,9.95824,1.995,-99,150.094743,2.323606
12133,22.6246,9.75671,1.22,-99,150.061141,2.323589
12135,20.9798,9.91924,0.74,-99,150.164713,2.32282
12138,20.957,10.6809,0.861,-99,150.141244,2.323006
12139,23.0184,9.90124,2.749,-99,150.123283,2.324105
12146,20.603,10.1499,0.61,0.626,150.055545,2.323115
12147,23.838,9.62555,2.666,-99,150.123538,2.324194
12154,23.2128,9.64905,2.09,-99,150.072105,2.324023
12165,20.814,11.1599,1.477,-99,150.187631,2.322498
12171,22.0628,9.74365,0.7111,-99,150.116723,2.323437
12176,21.1327,10.8955,1.1864,-99,150.110537,2.323491
12184,24.7686,9.92819,4.046,-99,150.127114,2.32484
12186,24.7066,9.25168,4.212,-99,150.17384,2.324808
12189,22.5878,9.86079,1.25,-99,150.110128,2.324564
12193,23.0698,9.82224,2.205,-99,150.066658,2.324303
12196,20.7262,10.5339,0.74,-99,150.062499,2.323891
12199,19.5216,10.3782,0.431,-99,150.148949,2.32253
12205,20.2869,10.4562,0.7063,0.729,150.068468,2.323397
12235,24.0331,10.1071,1.9,-99,150.096143,2.32557
12241,24.0637,9.45739,2.543,-99,150.097717,2.325686
12242,23.4478,9.74989,2.635,-99,150.17312,2.325374
12244,22.7781,9.8237,1.35,-99,150.092946,2.325223
12246,20.7512,10.447,0.814,-99,150.148572,2.324626
12252,18.4481,11.0903,0.53,-99,150.16374,2.323523
12255,19.531,11.0175,0.722,-99,150.056328,2.321415
12261,23.4274,10.627,2.625,-99,150.147317,2.325855
12268,19.5899,11.231,0.836,-99,150.152912,2.322896
12279,23.7739,10.6312,2.098,-99,150.105224,2.325842
12306,24.3065,10.812,6.197,-99,150.127459,2.326425
12317,23.275,9.77444,1.543,-99,150.073121,2.326455
12322,22.9956,10.0301,1.1551,-99,150.063,2.326556
12327,24.2283,9.79376,3.7743,-99,150.105634,2.326799
12331,24.3667,10.6067,2.8387,-99,150.182267,2.327067
12334,23.7482,10.3619,2.715,-99,150.185898,2.326966
12346,21.6202,10.2501,1.173,-99,150.198312,2.326112
12352,20.4771,10.7154,0.89,-99,150.199189,2.324859
12372,21.2512,10.632,0.925,-99,150.112961,2.327055
12376,23.6972,9.80795,2.16,-99,150.203149,2.327406
12383,21.6527,9.86372,0.9,-99,150.087979,2.326153
12387,20.484,10.5276,0.79,-99,150.068486,2.326524
12400,24.3172,11.1735,2.8823,-99,150.153744,2.327997
12402,19.0354,11.1206,0.616,-99,150.11951,2.322133
12415,22.9847,10.0426,1.531,-99,150.199326,2.327379
12426,24.0013,9.80912,6.532,-99,150.114999,2.32829
12429,19.1135,10.9915,0.62,-99,150.119086,2.324502
12433,22.5333,10.244,1.677,-99,150.066115,2.327648
12438,20.5779,10.4608,0.874,-99,150.117315,2.32712
12459,24.226,9.64038,1.49,-99,150.112659,2.328587
12471,23.8437,9.67349,2.104,-99,150.155332,2.328698
12480,23.6337,9.61357,2.6016,-99,150.179313,2.328631
12481,24.0538,10.537,2.9606,-99,150.132761,2.328537
12484,23.9248,10.6521,4.63,-99,150.10346,2.328512
12486,23.4044,9.92386,2.907,-99,150.171809,2.328601
12490,20.9215,10.4549,0.878,-99,150.120505,2.327684
12495,24.1266,9.66401,2.67,-99,150.203226,2.329068
12507,23.7215,10.1232,4.81,-99,150.103503,2.328731
12516,23.579,9.93006,1.795,-99,150.062584,2.328296
12518,21.3861,9.06129,0.2251,-99,150.193044,2.327801
12527,24.8488,9.79057,4.18,-99,150.145192,2.329438
12533,23.6175,9.56597,2.33,-99,150.188395,2.32913
12546,23.3869,9.88095,5.28,-99,150.083676,2.3296
12549,20.057,10.3865,0.624,-99,150.058408,2.327663
12550,22.943,9.73673,1.4,-99,150.190145,2.329426
12554,20.3485,10.1992,0.628,-99,150.058149,2.327728
12562,24.8923,9.35398,3.04,-99,150.17936,2.330078
12564,23.344,9.78505,1.1936,-99,150.073248,2.329555
12566,21.2625,9.086,0.6489,-99,150.064559,2.329036
12578,23.7884,9.6795,2.47,-99,150.109125,2.329379
12589,18.2555,11.0755,0.48,-99,150.189259,2.32565
12598,23.4746,10.9535,2.343,-99,150.117545,2.329965
12600,23.2683,9.71903,1.64,-99,150.145411,2.329978
12602,23.0146,9.68413,1.7,-99,150.131363,2.330067
12604,24.6817,9.7237,3.47,-99,150.10892,2.330544
12606,19.2061,10.929,0.61,-99,150.057393,2.326937
12607,20.2511,10.5741,0.599,-99,150.141015,2.329436
12608,24.2034,9.43807,2.796,-99,150.065608,2.330484
12609,18.2036,10.4812,0.218,-99,150.176301,2.327659
12620,21.7974,10.5198,1.257,-99,150.111299,2.329664
12622,21.63,9.99954,0.88,-99,150.204011,2.32988
12635,22.1682,10.1494,1.72,-99,150.062864,2.330213
12639,20.5498,10.534,0.671,0.671,150.097607,2.329121
12643,17.5676,11.4244,0.42,-99,150.136349,2.328
12654,21.8235,9.89657,1.02,-99,150.128515,2.329787
12662,22.3203,10.4057,1.55,-99,150.058354,2.330736
12670,20.5643,10.2856,0.661,-99,150.140643,2.32855
12674,24.5661,9.66179,3.42,-99,150.064454,2.331366
12677,20.7842,10.7121,0.882,-99,150.157817,2.329266
12679,21.8376,10.5212,1.084,-99,150.116941,2.330662
12682,23.7007,10.3851,3.013,-99,150.126273,2.331085
12696,24.5253,9.47376,2.7862,-99,150.182525,2.331435
12702,23.134,9.99129,1.5,-99,150.09316,2.331386
12704,21.1711,10.3164,0.642,-99,150.061499,2.330887
12717,23.6634,9.51218,1.99,-99,150.089664,2.331567
12725,22.8244,10.448,1.605,-99,150.092421,2.331265
12726,23.412,9.70883,1.453,-99,150.162219,2.331682
12728,22.5707,9.89733,1.32,-99,150.073326,2.33165
12729,23.9233,9.73008,2.99,-99,150.179383,2.331859
12742,24.2824,9.54643,2.85,-99,150.148627,2.332204
12756,24.4259,9.6546,3.4535,-99,150.051881,2.332578
12759,20.1661,10.7208,0.9,-99,150.107409,2.329204
12766,24.7315,9.64872,3.082,-99,150.159676,2.332239
12783,17.3799,10.7896,0.2225,0.223,150.07391,2.325634
12795,20.4209,10.7404,0.844,-99,150.148097,2.331332
12797,23.4491,9.98989,1.595,-99,150.055328,2.332555
12798,17.0567,11.7099,1.4866,-99,150.076424,2.330705
